Date,Time,Seconds,id,Azure_time,pelvisx,pelvisy,pelvisz,Pitch_pelvis_orientation,Yaw_pelvis_orientation,Roll_pelvis_orientation,navalx,navaly,navalz,Pitch_naval_orientation,Yaw_naval_orientation,Roll_naval_orientation,chestx,chesty,chestz,Pitch_chest_orientation,Yaw_chest_orientation,Roll_chest_orientation,neckx,necky,neckz,Pitch_neck_orientation,Yaw_neck_orientation,Roll_neck_orientation,clavicle_leftx,clavicle_lefty,clavicle_leftz,Pitch_clavicle_left_orientation,Yaw_clavicle_left_orientation,Roll_clavicle_left_orientation,shoulder_leftx,shoulder_lefty,shoulder_leftz,Pitch_shoulder_left_orientation,Yaw_shoulder_left_orientation,Roll_shoulder_left_orientation,elbow_leftx,elbow_lefty,elbow_leftz,Pitch_elbow_left_orientation,Yaw_elbow_left_orientation,Roll_elbow_left_orientation,wrist_leftx,wrist_lefty,wrist_leftz,Pitch_wrist_left_orientation,Yaw_wrist_left_orientation,Roll_wrist_left_orientation,hand_leftx,hand_lefty,hand_leftz,Pitch_hand_left_orientation,Yaw_hand_left_orientation,Roll_hand_left_orientation,handtip_leftx,handtip_lefty,handtip_leftz,Pitch_handtip_left_orientation,Yaw_handtip_left_orientation,Roll_handtip_left_orientation,thumb_leftx,thumb_lefty,thumb_leftz,Pitch_thumb_left_orientation,Yaw_thumb_left_orientation,Roll_thumb_left_orientation,clavicle_rightx,clavicle_righty,clavicle_rightz,Pitch_clavicle_right_orientation,Yaw_clavicle_right_orientation,Roll_clavicle_right_orientation,shoulder_rightx,shoulder_righty,shoulder_rightz,Pitch_shoulder_right_orientation,Yaw_shoulder_right_orientation,Roll_shoulder_right_orientation,elbow_rightx,elbow_righty,elbow_rightz,Pitch_elbow_right_orientation,Yaw_elbow_right_orientation,Roll_elbow_right_orientation,wrist_rightx,wrist_righty,wrist_rightz,Pitch_wrist_right_orientation,Yaw_wrist_right_orientation,Roll_wrist_right_orientation,hand_rightx,hand_righty,hand_rightz,Pitch_hand_right_orientation,Yaw_hand_right_orientation,Roll_hand_right_orientation,handtip_rightx,handtip_righty,handtip_rightz,Pitch_handtip_right_orientation,Yaw_handtip_right_orientation,Roll_handtip_right_orientation,thumb_rightx,thumb_righty,thumb_rightz,Pitch_thumb_right_orientation,Yaw_thumb_right_orientation,Roll_thumb_right_orientation,hip_leftx,hip_lefty,hip_leftz,Pitch_hip_left_orientation,Yaw_hip_left_orientation,Roll_hip_left_orientation,knee_leftx,knee_lefty,knee_leftz,Pitch_knee_left_orientation,Yaw_knee_left_orientation,Roll_knee_left_orientation,ankle_leftx,ankle_lefty,ankle_leftz,Pitch_ankle_left_orientation,Yaw_ankle_left_orientation,Roll_ankle_left_orientation,foot_leftx,foot_lefty,foot_leftz,Pitch_foot_left_orientation,Yaw_foot_left_orientation,Roll_foot_left_orientation,hip_rightx,hip_righty,hip_rightz,Pitch_hip_right_orientation,Yaw_hip_right_orientation,Roll_hip_right_orientation,knee_rightx,knee_righty,knee_rightz,Pitch_knee_right_orientation,Yaw_knee_right_orientation,Roll_knee_right_orientation,ankle_rightx,ankle_righty,ankle_rightz,Pitch_ankle_right_orientation,Yaw_ankle_right_orientation,Roll_ankle_right_orientation,foot_rightx,foot_righty,foot_rightz,Pitch_foot_right_orientation,Yaw_foot_right_orientation,Roll_foot_right_orientation,headx,heady,headz,Pitch_head_orientation,Yaw_head_orientation,Roll_head_orientation,nosex,nosey,nosez,Pitch_nose_orientation,Yaw_nose_orientation,Roll_nose_orientation,eye_leftx,eye_lefty,eye_leftz,Pitch_eye_left_orientation,Yaw_eye_left_orientation,Roll_eye_left_orientation,ear_leftx,ear_lefty,ear_leftz,Pitch_ear_left_orientation,Yaw_ear_left_orientation,Roll_ear_left_orientation,eye_rightx,eye_righty,eye_rightz,Pitch_eye_right_orientation,Yaw_eye_right_orientation,Roll_eye_right_orientation,ear_rightx,ear_righty,ear_rightz,Pitch_ear_right_orientation,Yaw_ear_right_orientation,Roll_ear_right_orientation
2020-05-05,08:31:20:057643,57643,1,22057644,-307.035736,603.429199,4348.32666,66.391291,217.151139,75.458288,-192.343948,199.193207,2388.587646,69.079421,206.625635,80.523049,-210.3759,91.15963,2443.490723,72.04134,199.622962,73.854409,-259.056732,-77.892914,2505.396973,70.732232,208.343624,70.643751,-278.179779,-45.763821,2486.036621,69.638746,158.59508,331.289955,-378.452637,9.156816,2441.220459,45.652438,137.626229,287.808514,-432.087067,176.123138,2281.233643,40.739972,132.965553,294.781842,-489.006073,299.409729,2135.439209,291.041549,142.354292,177.369984,-428.411438,297.833374,2079.155029,286.85493,168.663629,187.184431,-338.116547,309.215332,2060.909424,286.85493,168.663629,187.184431,-405.904999,251.035339,2113.604492,257.985419,182.791204,125.931022,-223.559952,-54.841629,2502.653564,240.858142,173.355242,357.534582,-111.453239,-59.668552,2515.725586,222.007692,192.788174,31.366797,89.947945,63.107014,2462.187744,223.556983,179.22748,45.986783,230.122238,208.194687,2464.908203,305.337571,185.23828,56.200404,279.473358,282.332336,2464.352295,353.672457,234.584114,134.748363,242.25174,319.882324,2389.998047,353.672457,234.584114,134.748363,263.572968,315.61087,2458,227.82123,188.498594,46.606673,-236.469025,318.541229,2272.697266,39.020124,210.168045,105.398442,-315.41507,605.183472,2099.877686,26.026935,221.619108,83.519942,-287.686432,849.309448,1881.592163,43.997342,229.921363,77.105657,-348.556122,997.302673,1864.550537,301.558829,206.548147,311.483827,-95.305923,319.143768,2320.245605,304.94353,141.833208,253.14441,-16.992413,577.624084,2107.964111,315.321046,129.280037,238.456356,93.007133,756.820435,1850.887939,313.0854,126.189385,235.116745,96.825455,903.468384,1830.839355,63.63522,153.737673,103.8876,-279.525879,-136.160095,2538.711182,69.077676,215.212733,67.66345,-305.543823,-87.471558,2665.225586,69.077676,215.212733,67.66345,-330.74234,-125.829163,2650.890137,296.838767,229.742432,281.208842,-363.016876,-165.687119,2554.824463,290.92233,144.787267,247.663461,-287.727234,-128.154709,2663.595459,296.838767,229.742432,281.208842,-227.037323,-188.779816,2590.735107,69.077676,215.212733,67.66345
2020-05-05,08:31:20:124322,124322,1,22124322,337.265076,-696.091614,-4844.277344,64.240857,210.759738,69.607967,-212.303055,190.56691,2397.869873,66.228248,202.110399,74.057676,-247.666138,66.761803,2450.17334,80.274484,197.686603,78.316722,-288.383209,-130.907623,2513.581787,79.61714,206.745425,76.583713,-313.641418,-93.944672,2496.945557,70.607566,171.697621,329.114226,-431.927917,-23.19157,2476.832031,55.863394,142.517208,291.6303,-510.69104,175.434433,2312.977295,55.723882,142.250862,291.858862,-577.22345,341.282776,2174.620361,271.413968,118.774352,172.97328,-538.69873,340.731201,2089.068604,270.702959,165.503028,174.036735,-437.315063,330.141052,2062.712158,270.702959,165.503028,174.036735,-485.668396,276.324768,2154.280029,147.567889,175.061031,117.287939,-249.558365,-103.193573,2507.322998,243.954694,177.26153,9.581476,-123.347282,-81.888542,2513.445312,237.475502,200.356481,42.324351,66.831215,91.308388,2418.006348,239.729355,179.776068,54.961926,198.222519,278.689453,2418.900879,282.324689,142.618958,45.503532,248.389252,334.88559,2486.217041,305.182959,252.880338,87.029236,249.968109,365.309021,2387.312012,305.182959,252.880338,87.029236,249.112259,360.655457,2492.342285,227.135538,137.821421,21.156737,-242.776627,341.441864,2277.781006,26.680141,228.569662,71.208178,-159.62764,585.80481,1985.311279,21.704718,230.470167,64.670921,-58.115551,800.273804,1697.773193,67.579385,227.998958,73.355633,-61.659588,982.603638,1705.828979,289.532257,218.351169,283.331711,-87.053406,323.619507,2340.880859,294.365717,144.379563,250.144654,20.531431,621.544739,2113.935547,296.697186,138.25956,246.422119,132.969147,879.175598,1863.130371,299.38191,142.747306,249.05681,125.714584,1043.724243,1895.958374,57.47614,135.330256,111.545236,-304.875458,-200.047577,2549.401855,54.466551,199.349145,52.209502,-373.688385,-154.808197,2682.570068,54.466551,199.349145,52.209502,-400.365631,-191.174835,2651.905762,328.858885,230.157814,297.32172,-403.623962,-218.916,2531.57959,305.533449,160.650855,232.209506,-359.982605,-203.278229,2680.508301,328.858885,230.157814,297.32172,-276.582642,-274.232697,2614.868896,54.466551,199.349145,52.209502
2020-05-05,08:31:20:190965,190965,1,22190966,713.047852,-1190.918579,-7784.589355,266.99642,212.285413,78.936737,-240.061981,200.970871,2398.008057,267.138534,207.458897,79.22179,-264.36972,73.283257,2465.560791,266.110167,199.498657,74.996321,-318.764221,-129.414276,2540.896484,266.273192,190.319522,75.627939,-276.2677,-104.014442,2531.7771,283.501293,173.578255,172.761582,-131.530396,-122.397659,2515.355713,248.425827,174.132746,229.378937,52.28442,91.903122,2486.342529,195.471288,112.304682,300.408736,6.522182,169.875702,2265.952393,340.45694,109.118861,260.357033,16.656872,194.191223,2170.626465,294.224319,138.786561,313.254439,-40.550308,254.994781,2097.506348,294.224319,138.786561,313.254439,-65.489494,222.223083,2146.886475,211.429282,134.819139,300.0762,-343.12854,-87.116898,2527.151855,101.649892,189.153037,151.380724,-460.185944,-23.244017,2505.666016,73.53282,210.581073,118.74313,-579.910278,195.046631,2358.538086,29.123661,253.778133,67.419197,-554.033752,257.269684,2126.913086,185.689498,228.697736,62.80844,-530.535767,319.939362,2044.089844,184.216931,228.809647,60.850027,-495.543091,382.679871,1962.000732,184.216931,228.809647,60.850027,-471.086487,315.154297,2071.201904,98.336201,176.832481,48.456315,-118.191978,336.162445,2302.008545,267.170421,246.092877,82.572672,-96.652161,501.393066,1926.115723,268.668148,211.169142,84.473709,-64.272774,836.056519,1722.737427,259.506379,218.348095,84.085912,-36.600342,830.747375,1532.402466,256.379688,130.057129,101.559191,-293.696228,365.39917,2294.119385,21.163575,113.473135,321.332332,-421.432739,467.617218,1917.381226,67.952637,188.511957,250.783202,-292.174438,838.446472,1976.156006,76.200855,184.16495,252.806545,-290.885345,958.986816,1846.515015,345.431507,255.077157,148.826097,-339.252228,-209.371704,2555.925537,273.087739,160.437083,65.097113,-350.661774,-201.525269,2391.469482,273.087739,160.437083,65.097113,-344.128571,-253.644196,2414.82959,81.38067,109.795673,254.248895,-290.631927,-299.964905,2524.124023,86.912268,199.562917,245.097114,-390.515289,-226.620682,2416.077393,81.38067,109.795673,254.248895,-444.676422,-228.689728,2539.246094,273.087739,160.437083,65.097113
2020-05-05,08:31:21:257656,257656,1,22257655,801.038879,-1333.629761,-8550.376953,274.256556,210.652923,79.643385,-246.271729,202.97258,2419.826416,273.950507,202.059252,78.955979,-273.171814,65.146637,2476.739014,269.382144,197.526654,73.644628,-335.029785,-145.596451,2547.149658,269.404552,188.327819,73.744456,-290.423889,-120.704933,2537.041748,281.09765,166.651969,176.282044,-142.970413,-130.286743,2501.980713,237.353121,154.693857,231.519619,22.175671,77.476234,2376.490479,230.126827,139.527876,244.670441,102.367943,246.89801,2216.557617,93.126494,185.162891,218.079042,184.272522,305.619141,2234.116211,266.199525,145.036308,39.977452,112.18354,245.177658,2168.333496,266.199525,145.036308,39.977452,147.955872,329.535767,2124.58252,293.877249,144.001499,274.415465,-358.912628,-100.217712,2536.114502,100.401757,187.195684,147.245588,-475.484314,-25.223598,2518.614258,74.977865,216.586506,114.713291,-575.901794,192.966141,2340.32251,30.884583,255.965457,65.455918,-550.766296,248.008759,2098.251465,206.022979,197.619517,110.548947,-595.905762,342.211487,2063.316406,164.162047,207.094273,20.42992,-501.773071,377.275085,2011.925659,164.162047,207.094273,20.42992,-509.06723,360.597595,2071.014893,96.860062,157.71158,68.036668,-123.055565,341.010956,2314.618652,264.570932,247.290322,78.749302,-91.021301,502.047943,1922.290405,267.501008,213.38455,82.387153,-46.059483,838.445801,1698.635986,261.366707,224.995681,80.980718,-26.456573,809.114685,1502.765747,260.894183,136.110768,93.912411,-302.51947,380.894806,2326.380859,1.761352,109.007953,338.80722,-431.532257,430.91687,1924.703613,70.998104,182.357883,249.858621,-290.221588,816.204102,1941.601685,69.483248,182.48275,249.647398,-298.874268,942.38562,1809.190308,354.346887,248.723281,154.545795,-359.065552,-228.029724,2559.71875,269.834827,147.592852,72.916702,-351.926147,-187.919632,2393.941895,269.834827,147.592852,72.916702,-341.499542,-244.598297,2408.592041,90.260196,122.407513,252.60851,-294.246826,-308.107574,2517.549805,90.165173,212.407144,252.91671,-392.352905,-222.259247,2408.346924,90.260196,122.407513,252.60851,-462.115082,-254.785919,2524.319092,269.834827,147.592852,72.916702
2020-05-05,08:31:21:324300,324300,1,22324300,707.677246,-1276.676758,-8032.476562,270.820252,209.227905,78.137723,-237.647552,209.372055,2412.650391,270.758461,199.302644,77.987903,-267.15036,70.715668,2462.308594,266.993332,200.564765,74.394906,-324.693207,-135.115585,2543.548828,267.12861,191.377454,74.884998,-280.901001,-109.900459,2533.01123,284.61032,168.857106,176.89054,-133.407166,-117.912903,2503.916504,240.237928,150.390594,231.469824,24.208248,80.022652,2360.123779,233.914152,137.115863,242.073929,108.029755,238.15979,2193.898926,76.281767,171.043068,223.972328,185.079071,303.472137,2184.85791,283.798853,169.156725,39.150408,98.40625,232.908401,2163.449951,283.798853,169.156725,39.150408,159.44693,336.374512,2103.533691,315.716973,152.331757,267.846534,-349.257874,-91.553406,2529.309082,102.796093,191.122235,149.526194,-466.383209,-22.633419,2502.592041,71.572749,217.93524,118.243654,-577.059631,183.400055,2320.291748,35.600781,252.144377,76.76931,-559.701111,257.230621,2084.851807,199.627559,200.430382,106.230264,-596.436829,351.705383,2044.261475,160.518573,200.56921,15.420456,-495.483063,379.551422,2004.962646,160.518573,200.56921,15.420456,-497.752686,360.091858,2007.665161,81.982536,185.8737,61.409488,-110.434708,348.105743,2317.294922,268.231618,246.408707,82.141797,-87.365303,515.253784,1930.921021,269.201541,208.626779,83.383164,-46.611687,866.572998,1737.876831,261.703763,218.216036,82.690942,-24.299034,861.035461,1541.925537,258.918366,129.459846,96.851009,-288.874054,386.890564,2319.576172,0.97175,111.627146,340.310279,-435.021912,439.189484,1928.068115,68.323697,184.358403,249.625749,-293.675995,819.780762,1959.010986,75.178692,180.713766,251.390524,-294.30661,936.318298,1819.839355,359.008257,254.505211,160.559211,-346.684845,-216.535416,2560.519775,298.544042,132.723436,42.868836,-354.552826,-112.939888,2426.936523,298.544042,132.723436,42.868836,-355.119232,-170.876068,2416.083252,66.188388,143.416518,259.386395,-308.585114,-279.469818,2478.265869,61.455958,227.276564,222.868836,-398.769745,-143.575424,2435.606445,66.188388,143.416518,259.386395,-456.142059,-210.636688,2541.676025,298.544042,132.723436,42.868836
2020-05-05,08:31:21:390987,390987,1,22390988,-367.910492,304.053131,3184.303711,91.558843,226.667544,72.610317,-265.31781,58.46542,2087.259033,91.613125,228.460022,72.683861,-295.621033,-38.730049,2202.162109,92.061356,237.707457,73.161302,-332.068024,-159.028687,2399.160645,92.807305,246.898738,74.001077,-360.788849,-128.658234,2366.971191,27.621798,173.751824,326.457824,-488.273804,-44.142754,2350.224854,27.431641,145.253424,289.086361,-568.192688,186.826843,2180.696777,43.159667,181.193252,240.138324,-443.917603,403.282593,2185.895752,210.671844,141.539265,236.276062,-407.052704,475.766052,2121.633057,226.26932,166.977222,202.079248,-302.047882,518.359741,2095.424805,226.26932,166.977222,202.079248,-320.806335,493.735504,2155.279297,134.130586,156.637768,203.024915,-292.044647,-151.405487,2365.036621,208.196919,188.488249,356.378192,-152.32135,-160.249557,2344.142334,209.60394,216.090311,34.848366,48.668308,-20.306498,2165.614258,225.333857,178.13519,82.724772,80.666023,230.334259,2173.841309,331.745112,178.479295,67.247674,127.220482,331.094971,2185.422363,336.524133,196.259915,102.884005,102.748993,438.080383,2153.413086,336.524133,196.259915,102.884005,67.875771,378.845032,2191.19751,247.453114,189.24703,77.935263,-318.29184,217.326874,1951.374023,84.587081,185.944262,74.988665,-207.2827,631.29126,1906.748901,76.582368,246.145272,63.235517,-132.283295,779.994141,1530.11438,79.52635,240.365495,66.030918,-78.856644,972.450317,1502.417358,276.28509,209.396422,258.822035,-141.345566,158.040115,1947.889771,262.518575,173.900094,248.41808,16.088442,556.039978,1902.14978,251.526253,114.119556,264.589514,32.12302,725.33728,1522.335327,255.507866,119.801048,260.771561,98.285233,896.889099,1497.600098,98.558903,150.874618,63.347304,-341.576324,-192.190521,2480.0354,83.364808,252.529811,64.012844,-292.721405,-61.244026,2581.924805,83.364808,252.529811,64.012844,-335.433319,-98.073006,2603.11377,272.082681,197.349429,250.96582,-430.972504,-177.934448,2547.312256,276.635213,107.470189,244.012803,-281.009338,-112.236259,2600.999268,272.082681,197.349429,250.96582,-264.050964,-241.420212,2547.032471,83.364808,252.529811,64.012844
2020-05-05,08:31:21:457632,457632,1,22457633,282.365997,-613.433411,-4189.531738,78.484931,206.556029,65.3943,-190.330475,176.580627,2083.672119,78.946784,201.34902,66.53074,-233.446823,77.271622,2125.983887,86.888969,197.623799,71.073573,-288.17923,-82.476692,2178.824707,86.677689,206.808732,70.516586,-305.339783,-48.088013,2167.931152,66.5074,174.399024,333.925402,-409.487457,2.876166,2156.560303,66.389593,188.093326,306.727595,-542.827942,181.586487,2188.267578,56.071563,224.730845,284.914965,-577.391663,311.35022,2321.299561,108.967494,234.130788,303.667713,-598.409485,345.433533,2388.792969,101.415177,195.791081,291.249483,-629.121704,424.411987,2412.757568,101.415177,195.791081,291.249483,-597.970398,415.162811,2373.421387,12.388276,202.231981,299.863797,-253.094666,-64.559387,2170.621338,245.851903,184.798832,355.580009,-146.608246,-72.790466,2161.655029,241.158143,197.517049,48.62133,-1.950666,91.414444,2092.584717,242.325187,172.081329,62.165496,86.57428,259.072021,2118.955811,262.718672,110.060741,22.897298,106.771843,273.062805,2199.803467,267.421308,165.078106,16.717851,186.877899,297.122955,2222.092773,267.421308,165.078106,16.717851,134.874969,240.953644,2185.239258,281.470571,146.785606,301.194848,-205.147552,320.140137,2007.289429,88.177211,190.526357,75.176307,-123.077896,630.242493,1947.684082,86.611673,238.020647,72.627056,-73.7686,787.849243,1683.192261,72.868184,238.709577,69.780093,-56.62019,938.443176,1664.794189,280.553328,210.009469,270.42826,-73.991982,273.949036,2032.52478,265.408285,175.073301,247.034146,52.705677,572.925476,2004.534424,264.515383,146.577422,249.679828,144.031738,819.545227,1830.978271,273.991115,145.217577,248.375614,186.199463,945.97113,1875.375122,85.179271,124.456384,74.248271,-307.997314,-138.492783,2208.850342,118.629196,211.776692,15.543136,-271.270813,-193.729462,2321.769043,118.629196,211.776692,15.543136,-310.756897,-170.888031,2321.666748,232.278942,228.25987,149.513821,-349.968872,-92.350342,2267.179688,241.370804,148.223308,195.54314,-306.236572,-209.528503,2304.28418,232.278942,228.25987,149.513821,-350.225281,-213.473007,2207.064697,118.629196,211.776692,15.543136
2020-05-05,08:31:21:524322,524322,1,22524322,756.353943,-1278.885376,-8400.25293,273.343187,210.068051,78.95403,-238.282532,199.201202,2409.263184,273.149244,203.268356,78.522718,-264.890503,68.151207,2466.773193,273.025584,191.225195,76.023184,-317.289948,-142.584015,2510.847412,272.969545,182.038372,75.53939,-275.351227,-116.500061,2502.892578,273.971017,162.782453,179.479057,-135.996445,-117.767143,2459.706543,240.949436,155.151077,232.924226,18.294065,86.420776,2341.186768,233.021415,137.098466,246.924047,86.25869,245.947037,2180.044189,300.238294,157.379152,242.133948,126.862885,322.702942,2134.019287,306.98718,140.592703,229.215921,182.522385,387.221344,2064.009766,306.98718,140.592703,229.215921,64.284676,316.975311,2068.813721,205.94319,108.713006,262.69592,-341.591156,-98.670303,2506.328613,95.429271,183.690899,147.623319,-454.71167,-26.946388,2497.688232,72.927088,211.62944,114.923066,-557.822693,194.953354,2346.98291,61.635896,238.251681,99.412649,-578.451233,319.389496,2143.138672,164.677395,267.091482,65.847627,-584.192322,320.014557,2037.478882,95.121606,236.757086,355.475927,-524.954163,315.327362,1946.818848,95.121606,236.757086,355.475927,-512.572998,322.450409,2031.687256,56.534819,227.321664,51.625995,-117.845436,332.085114,2311.022705,269.496194,247.197804,83.528877,-99.999222,489.423981,1934.368652,269.76359,217.144584,83.85372,-66.673622,798.893555,1698.584595,264.896514,219.405529,84.310574,-53.751945,790.423523,1508.009644,263.09928,130.127025,93.256085,-290.258698,371.011017,2319.95459,11.215568,109.788129,331.661027,-411.874054,436.600922,1935.909302,70.618416,179.853834,253.611716,-300.542938,815.157898,1934.90271,65.685258,182.433016,251.860082,-321.809174,938.404541,1811.194336,355.247272,244.944893,157.749675,-338.095581,-223.262192,2513.812744,267.740334,153.265011,76.495568,-331.847137,-201.161224,2351.427979,267.740334,153.265011,76.495568,-319.53952,-253.362183,2371.098877,94.475698,116.82332,251.482806,-272.2211,-301.12677,2481.642334,92.259639,206.734985,256.495519,-369.289001,-234.236313,2368.527344,94.475698,116.82332,251.482806,-435.631714,-256.730469,2482.430908,267.740334,153.265011,76.495568
2020-05-05,08:31:21:590976,590976,1,22590977,739.332153,-1258.230225,-8274.734375,274.129976,211.0637,81.556755,-229.836777,198.431229,2415.533936,273.785438,200.863927,80.772912,-251.817352,63.121677,2467.789062,273.998077,193.401279,77.945392,-297.071991,-149.114319,2520.484863,273.89965,184.223671,77.304978,-255.828049,-121.875244,2510.544922,276.224534,162.12412,177.787724,-115.990639,-127.277283,2465.410156,241.223813,154.501769,230.832595,46.048923,71.633713,2343.047607,229.000361,131.475146,250.606707,98.513916,220.671875,2164.301514,255.13398,166.790121,239.560947,140.826172,305.453979,2135.459229,252.769443,147.479693,245.555487,179.607391,390.770386,2075.708252,252.769443,147.479693,245.555487,128.762299,335.455933,2104.174805,189.689385,136.485066,237.567242,-322.997131,-105.776924,2515.096436,97.665281,182.533916,153.397141,-443.829132,-45.261223,2509.115967,71.304656,208.681849,116.43992,-556.96283,182.246918,2370.113037,65.035211,228.22033,106.519089,-602.730225,336.566162,2189.957275,125.771167,248.252014,45.19076,-580.775818,358.37085,2087.899658,189.868716,257.30019,111.512348,-589.583008,380.715057,1981.325073,189.868716,257.30019,111.512348,-539.427246,360.342987,2076.983643,69.828392,231.234227,69.826404,-115.136986,335.366913,2312.75293,264.574514,249.252628,81.832735,-94.413712,479.760956,1927.673462,267.359203,223.584576,85.08996,-70.014793,763.776733,1656.359131,264.474569,218.386364,86.348606,-55.350933,759.113281,1464.278076,262.331342,129.174965,96.150359,-290.135773,368.044281,2323.756348,22.446376,106.169168,323.872752,-382.656891,435.579132,1928.687622,75.085851,182.37463,256.51341,-289.991211,821.958313,1945.164673,73.454718,183.785269,255.92225,-301.872345,943.214722,1816.37146,348.840091,252.479396,155.406007,-315.486816,-230.860519,2526.67334,301.810088,137.698625,58.636138,-364.505188,-144.230469,2394.721436,301.810088,137.698625,58.636138,-348.247925,-198.731155,2385.777344,59.918266,141.058642,281.300063,-267.42038,-282.184052,2444.987793,58.189912,222.301375,238.636134,-395.42691,-185.479263,2407.928955,59.918266,141.058642,281.300063,-419.972778,-259.285553,2517.985596,301.810088,137.698625,58.636138
2020-05-05,08:31:21:657655,657655,1,22657655,-308.330414,467.66449,3091.690186,151.46411,203.17902,90.558792,-219.372894,185.290329,2254.827637,149.322121,200.112338,84.758187,-230.273758,66.524956,2298.498291,129.12474,200.125291,78.874046,-265.863892,-111.706154,2364.407715,131.740984,207.135682,85.382931,-282.245209,-71.742691,2370.708008,51.614214,209.624989,321.112606,-368.379364,-2.272472,2433.634277,16.435496,177.553635,305.988291,-512.850159,196.660034,2423.130615,16.533128,178.364288,303.247608,-626.040588,369.319794,2417.234863,297.665136,118.459418,232.537825,-605.796875,396.295013,2338.397461,286.55603,140.938465,246.671784,-576.21051,464.900757,2277.762695,286.55603,140.938465,246.671784,-553.681152,443.94751,2403.138428,159.579533,182.857512,200.162786,-239.044342,-92.989639,2335.020996,248.600065,206.343999,350.703915,-135.475372,-109.942467,2283.05249,246.503794,203.894786,38.266305,44.515728,32.034115,2181.489258,247.893538,165.607065,54.018702,163.540848,195.970581,2233.478516,72.213404,253.750235,82.690484,172.63945,216.379486,2143.895996,84.938057,194.352057,98.551014,159.015274,306.989044,2120.45166,84.938057,194.352057,98.551014,127.25058,229.748611,2156.173584,106.058737,216.88257,177.06067,-257.799072,359.472137,2258.908936,145.418294,193.260843,79.376272,-193.828308,700.515625,2177.134033,156.681022,209.236592,109.530042,-293.215759,980.710144,2010.729736,170.964059,207.849398,110.650476,-205.218018,1119.546265,1982.244019,208.140239,188.73023,204.874423,-183.515823,306.798615,2134.201904,177.567755,153.383338,246.636015,-57.258083,599.067078,1974.656494,155.3778,169.318748,309.199177,-271.082275,861.249207,1910.844849,140.609123,175.671563,314.59102,-263.648682,988.723206,1825.677124,173.964516,219.878542,40.355197,-271.074799,-176.231216,2397.585449,104.392643,201.298741,33.188188,-246.441528,-205.618271,2535.444824,104.392643,201.298741,33.188188,-294.022858,-200.926437,2521.361816,237.479272,244.483059,177.947296,-348.332214,-145.097458,2439.644287,255.607357,158.701259,213.188193,-268.281372,-238.493454,2511.67749,237.479272,244.483059,177.947296,-279.856934,-269.838348,2399.890869,104.392643,201.298741,33.188188
2020-05-05,08:31:21:724288,724288,1,22724288,-288.774902,482.035553,3257.845703,161.251266,206.096462,87.781298,-207.770828,192.465363,2325.832031,159.553911,204.827277,83.834638,-220.045395,78.885704,2378.682617,124.035656,191.913885,74.326281,-271.17923,-101.629272,2417.563965,125.513188,199.476173,79.77249,-286.144287,-62.091438,2426.730713,63.215067,201.772915,325.18035,-382.328003,4.806943,2473.527344,20.805046,145.369322,308.271613,-506.624115,162.353424,2334.932617,30.508276,153.22457,289.438224,-567.440125,334.682861,2242.719482,310.467078,166.435906,240.483651,-526.578247,403.992371,2215.361084,339.656465,227.710278,315.17709,-572.091431,449.225128,2285.905518,339.656465,227.710278,315.17709,-556.61969,415.471344,2314.036865,158.849658,236.808592,229.688876,-240.472916,-81.498329,2394.0979,259.657914,209.019026,354.560038,-139.437561,-91.120117,2337.79541,247.919776,192.048852,38.438205,50.917015,59.959763,2285.922852,247.907374,192.191274,38.379098,209.746811,185.752335,2242.149414,303.993491,259.316933,300.502431,222.566925,164.819061,2154.001221,83.585071,201.929706,84.567371,230.799164,251.380859,2118.994141,83.585071,201.929706,84.567371,182.645706,192.359924,2155.547607,137.02056,219.713852,181.315095,-224.630402,368.482269,2325.685059,155.632437,197.964232,66.557522,-90.925308,676.828979,2216.715576,166.465389,206.973431,94.338312,-113.688934,976.892212,2063.562256,189.256516,204.233811,121.595983,-46.046257,1115.224731,2003.362427,204.524148,172.310522,207.696437,-177.946411,302.879639,2195.54248,134.793588,135.13209,266.742704,-163.733795,552.610352,1946.558472,120.2502,172.538499,297.410922,-319.485657,852.945923,1902.249023,133.782429,178.265516,305.209304,-301.687012,973.464233,1811.156372,176.966589,226.839256,32.67712,-283.247223,-168.51619,2441.600342,94.938922,169.282907,33.925741,-331.921387,-220.596619,2564.196289,94.938922,169.282907,33.925741,-364.990448,-212.75589,2528.348145,114.460547,258.211736,58.849834,-372.299805,-143.597748,2440.706299,265.061078,190.717093,213.925747,-335.618347,-248.341751,2528.121338,114.460547,258.211736,58.849834,-285.133667,-260.17041,2424.767822,94.938922,169.282907,33.925741
